IDGEO,ID_ENT,ID_MUN,ID_LOC,ID_AGEB,Entity,Municipality,Type,Long,Lat,Pob_MUN
1503300014922,15,033,0001,4922,Estado de México,Ecatepec de Morelos,Urbana,-99.00188307481456,19.58824976792281,1 645 352
1503300014481,15,033,0001,4481,Estado de México,Ecatepec de Morelos,Urbana,-99.0766168590209,19.628648442498,1 645 352
1503300013271,15,033,0001,3271,Estado de México,Ecatepec de Morelos,Urbana,-99.00032403664676,19.644742283483637,1 645 352
1503300011063,15,033,0001,1063,Estado de México,Ecatepec de Morelos,Urbana,-99.06253238164705,19.51126471491622,1 645 352
1503300010493,15,033,0001,0493,Estado de México,Ecatepec de Morelos,Urbana,-99.04102657759368,19.547141897017223,1 645 352
150330001053A,15,033,0001,053A,Estado de México,Ecatepec de Morelos,Urbana,-99.04263043066344,19.54537806037463,1 645 352
1503300014087,15,033,0001,4087,Estado de México,Ecatepec de Morelos,Urbana,-99.05550873647611,19.5975292742024,1 645 352
1503300011824,15,033,0001,1824,Estado de México,Ecatepec de Morelos,Urbana,-99.0316251727034,19.51073342226983,1 645 352
1503300013765,15,033,0001,3765,Estado de México,Ecatepec de Morelos,Urbana,-99.05154827661865,19.58949109464886,1 645 352
1503300013799,15,033,0001,3799,Estado de México,Ecatepec de Morelos,Urbana,-99.06922761535752,19.61201179001551,1 645 352
1503300010474,15,033,0001,0474,Estado de México,Ecatepec de Morelos,Urbana,-99.04742114769604,19.54967711421749,1 645 352
1503300014814,15,033,0001,4814,Estado de México,Ecatepec de Morelos,Urbana,-99.0071587620005,19.624689959394928,1 645 352
1503300010031,15,033,0001,0031,Estado de México,Ecatepec de Morelos,Urbana,-99.0629925878387,19.620479723950147,1 645 352
1503300010597,15,033,0001,0597,Estado de México,Ecatepec de Morelos,Urbana,-99.04279419017476,19.540330922441136,1 645 352
1503300010614,15,033,0001,0614,Estado de México,Ecatepec de Morelos,Urbana,-99.02790642057,19.538144117413346,1 645 352
1503300010633,15,033,0001,0633,Estado de México,Ecatepec de Morelos,Urbana,-99.01912685979524,19.5320075773154,1 645 352
1503300011523,15,033,0001,1523,Estado de México,Ecatepec de Morelos,Urbana,-99.05122399472803,19.592838422381547,1 645 352
1503300011754,15,033,0001,1754,Estado de México,Ecatepec de Morelos,Urbana,-99.02251634991175,19.51734836146178,1 645 352
1503300011881,15,033,0001,1881,Estado de México,Ecatepec de Morelos,Urbana,-99.02429257993272,19.498588027332943,1 645 352
1503300011909,15,033,0001,1909,Estado de México,Ecatepec de Morelos,Urbana,-99.02084332755165,19.49582155221379,1 645 352
1503300012305,15,033,0001,2305,Estado de México,Ecatepec de Morelos,Urbana,-99.05633309119337,19.525045141302,1 645 352
1503300012324,15,033,0001,2324,Estado de México,Ecatepec de Morelos,Urbana,-99.0683921016875,19.514195470360036,1 645 352
1503300012269,15,033,0001,2269,Estado de México,Ecatepec de Morelos,Urbana,-99.01643249102092,19.564356335710904,1 645 352
1503300012911,15,033,0001,2911,Estado de México,Ecatepec de Morelos,Urbana,-99.04531001013189,19.499860187944677,1 645 352
1503300013159,15,033,0001,3159,Estado de México,Ecatepec de Morelos,Urbana,-99.075277797683,19.547177451294,1 645 352
1503300013426,15,033,0001,3426,Estado de México,Ecatepec de Morelos,Urbana,-99.06053097537806,19.558160518567,1 645 352
1503300013430,15,033,0001,3430,Estado de México,Ecatepec de Morelos,Urbana,-99.06654086448728,19.554692829188333,1 645 352
1503300013483,15,033,0001,3483,Estado de México,Ecatepec de Morelos,Urbana,-99.07311583366068,19.57280837704391,1 645 352
1503300013498,15,033,0001,3498,Estado de México,Ecatepec de Morelos,Urbana,-99.071086999829,19.56851799561557,1 645 352
1503300013996,15,033,0001,3996,Estado de México,Ecatepec de Morelos,Urbana,-99.032677151536,19.50347567715152,1 645 352
150330001441A,15,033,0001,441A,Estado de México,Ecatepec de Morelos,Urbana,-99.06547783275154,19.641279468566548,1 645 352
1503300014532,15,033,0001,4532,Estado de México,Ecatepec de Morelos,Urbana,-99.0586490760414,19.61721985539076,1 645 352
1503300014547,15,033,0001,4547,Estado de México,Ecatepec de Morelos,Urbana,-99.05287195679357,19.615034468115542,1 645 352
1503300014551,15,033,0001,4551,Estado de México,Ecatepec de Morelos,Urbana,-99.04448255381482,19.615601406327816,1 645 352
1503300014674,15,033,0001,4674,Estado de México,Ecatepec de Morelos,Urbana,-99.03225509838914,19.60698768180033,1 645 352
1503300014693,15,033,0001,4693,Estado de México,Ecatepec de Morelos,Urbana,-99.08905184772294,19.571612577752703,1 645 352
150330001473A,15,033,0001,473A,Estado de México,Ecatepec de Morelos,Urbana,-99.00757427136874,19.606482524564008,1 645 352
1503300014744,15,033,0001,4744,Estado de México,Ecatepec de Morelos,Urbana,-99.00009774604044,19.61052682803373,1 645 352
1503300014782,15,033,0001,4782,Estado de México,Ecatepec de Morelos,Urbana,-99.08001345207518,19.543754120997583,1 645 352
1503300014797,15,033,0001,4797,Estado de México,Ecatepec de Morelos,Urbana,-99.06877881288402,19.546748647012823,1 645 352
150330001480A,15,033,0001,480A,Estado de México,Ecatepec de Morelos,Urbana,-99.0694436945301,19.54091209802647,1 645 352
1503300014852,15,033,0001,4852,Estado de México,Ecatepec de Morelos,Urbana,-99.05649723865446,19.58953452162494,1 645 352
1503300014867,15,033,0001,4867,Estado de México,Ecatepec de Morelos,Urbana,-99.05544907092047,19.589877730593383,1 645 352
1503300014871,15,033,0001,4871,Estado de México,Ecatepec de Morelos,Urbana,-99.0383829958042,19.56669758431777,1 645 352
1503300014886,15,033,0001,4886,Estado de México,Ecatepec de Morelos,Urbana,-99.04277920485389,19.562694876869468,1 645 352
1503300014937,15,033,0001,4937,Estado de México,Ecatepec de Morelos,Urbana,-99.01106172190754,19.586282356944505,1 645 352
1503300010968,15,033,0001,0968,Estado de México,Ecatepec de Morelos,Urbana,-99.02228964374166,19.503803214652127,1 645 352
1503300011928,15,033,0001,1928,Estado de México,Ecatepec de Morelos,Urbana,-99.03539613079414,19.49634052481104,1 645 352
1503300012362,15,033,0001,2362,Estado de México,Ecatepec de Morelos,Urbana,-99.03962942270576,19.539574800072646,1 645 352
1503300012451,15,033,0001,2451,Estado de México,Ecatepec de Morelos,Urbana,-99.0272243617266,19.52323850838608,1 645 352
1503300012485,15,033,0001,2485,Estado de México,Ecatepec de Morelos,Urbana,-98.9976923757567,19.632179701823333,1 645 352
1503300012856,15,033,0001,2856,Estado de México,Ecatepec de Morelos,Urbana,-99.04097062749,19.50823411750413,1 645 352
1503300012860,15,033,0001,2860,Estado de México,Ecatepec de Morelos,Urbana,-99.0423638830766,19.50589657230673,1 645 352
1503300012875,15,033,0001,2875,Estado de México,Ecatepec de Morelos,Urbana,-99.04340300160028,19.503302557218287,1 645 352
1503300014759,15,033,0001,4759,Estado de México,Ecatepec de Morelos,Urbana,-99.03887518646,19.573654086709183,1 645 352
1503300010385,15,033,0001,0385,Estado de México,Ecatepec de Morelos,Urbana,-99.03589303268694,19.551473618598152,1 645 352
1503300012517,15,033,0001,2517,Estado de México,Ecatepec de Morelos,Urbana,-99.01680385288022,19.605164271572416,1 645 352
1503300010900,15,033,0001,0900,Estado de México,Ecatepec de Morelos,Urbana,-99.05205798119276,19.51661481804534,1 645 352
1503300010915,15,033,0001,0915,Estado de México,Ecatepec de Morelos,Urbana,-99.04722453786258,19.5146873732476,1 645 352
1503300010953,15,033,0001,0953,Estado de México,Ecatepec de Morelos,Urbana,-99.01653078170342,19.50612443216865,1 645 352
1503300010972,15,033,0001,0972,Estado de México,Ecatepec de Morelos,Urbana,-99.0170667437746,19.50372803937948,1 645 352
1503300011788,15,033,0001,1788,Estado de México,Ecatepec de Morelos,Urbana,-99.02874023789153,19.51729722051557,1 645 352
1503300013303,15,033,0001,3303,Estado de México,Ecatepec de Morelos,Urbana,-98.99239939078176,19.64093662613155,1 645 352
1503300010987,15,033,0001,0987,Estado de México,Ecatepec de Morelos,Urbana,-99.07599563642474,19.52298456552012,1 645 352
1503300010991,15,033,0001,0991,Estado de México,Ecatepec de Morelos,Urbana,-99.06798694934184,19.521448755680453,1 645 352
1503300011010,15,033,0001,1010,Estado de México,Ecatepec de Morelos,Urbana,-99.048774864318,19.51039815033485,1 645 352
1503300013873,15,033,0001,3873,Estado de México,Ecatepec de Morelos,Urbana,-99.01625094067109,19.609169803515734,1 645 352
1503300013290,15,033,0001,3290,Estado de México,Ecatepec de Morelos,Urbana,-98.99579265530372,19.64561199237377,1 645 352
150330001021A,15,033,0001,021A,Estado de México,Ecatepec de Morelos,Urbana,-99.0365019925541,19.581057344826444,1 645 352
1503300010065,15,033,0001,0065,Estado de México,Ecatepec de Morelos,Urbana,-99.05244074228747,19.60583006834238,1 645 352
150330001007A,15,033,0001,007A,Estado de México,Ecatepec de Morelos,Urbana,-99.04537945855152,19.601735060750823,1 645 352
1503300010084,15,033,0001,0084,Estado de México,Ecatepec de Morelos,Urbana,-99.04122425198652,19.598280859067504,1 645 352
1503300010120,15,033,0001,0120,Estado de México,Ecatepec de Morelos,Urbana,-99.05593287451735,19.60312945122158,1 645 352
1503300010135,15,033,0001,0135,Estado de México,Ecatepec de Morelos,Urbana,-99.05179628659266,19.60014158836112,1 645 352
150330001014A,15,033,0001,014A,Estado de México,Ecatepec de Morelos,Urbana,-99.04796939548366,19.59756271074358,1 645 352
1503300010173,15,033,0001,0173,Estado de México,Ecatepec de Morelos,Urbana,-99.03825673385724,19.589045622756352,1 645 352
1503300010262,15,033,0001,0262,Estado de México,Ecatepec de Morelos,Urbana,-99.05255356643222,19.57165052978952,1 645 352
1503300010277,15,033,0001,0277,Estado de México,Ecatepec de Morelos,Urbana,-99.04727213455048,19.57127065877906,1 645 352
1503300010328,15,033,0001,0328,Estado de México,Ecatepec de Morelos,Urbana,-99.05015152146828,19.566406922179365,1 645 352
1503300010366,15,033,0001,0366,Estado de México,Ecatepec de Morelos,Urbana,-99.04136600340492,19.55294492813032,1 645 352
1503300010370,15,033,0001,0370,Estado de México,Ecatepec de Morelos,Urbana,-99.03934426131929,19.55185425888543,1 645 352
1503300010402,15,033,0001,0402,Estado de México,Ecatepec de Morelos,Urbana,-99.02813314012693,19.546875791089665,1 645 352
1503300010417,15,033,0001,0417,Estado de México,Ecatepec de Morelos,Urbana,-99.03853833239664,19.549916115386534,1 645 352
1503300010436,15,033,0001,0436,Estado de México,Ecatepec de Morelos,Urbana,-99.02959635657666,19.54565612919944,1 645 352
1503300010582,15,033,0001,0582,Estado de México,Ecatepec de Morelos,Urbana,-99.04692211586467,19.54172496481508,1 645 352
1503300010648,15,033,0001,0648,Estado de México,Ecatepec de Morelos,Urbana,-99.07669394307958,19.54013560310137,1 645 352
1503300010703,15,033,0001,0703,Estado de México,Ecatepec de Morelos,Urbana,-99.03065565881228,19.532269034246077,1 645 352
1503300010722,15,033,0001,0722,Estado de México,Ecatepec de Morelos,Urbana,-99.04409182224708,19.52946433645833,1 645 352
1503300010737,15,033,0001,0737,Estado de México,Ecatepec de Morelos,Urbana,-99.03659096851848,19.529100251832983,1 645 352
1503300010760,15,033,0001,0760,Estado de México,Ecatepec de Morelos,Urbana,-99.03349760028468,19.525516129107302,1 645 352
1503300010794,15,033,0001,0794,Estado de México,Ecatepec de Morelos,Urbana,-99.06971672468464,19.53024243336012,1 645 352
1503300010807,15,033,0001,0807,Estado de México,Ecatepec de Morelos,Urbana,-99.05233730228548,19.52521326262966,1 645 352
1503300010811,15,033,0001,0811,Estado de México,Ecatepec de Morelos,Urbana,-99.0479678846763,19.52459704476,1 645 352
1503300010826,15,033,0001,0826,Estado de México,Ecatepec de Morelos,Urbana,-99.0422603412429,19.524206121035945,1 645 352
1503300010830,15,033,0001,0830,Estado de México,Ecatepec de Morelos,Urbana,-99.03670723962752,19.52054035052217,1 645 352
1503300010845,15,033,0001,0845,Estado de México,Ecatepec de Morelos,Urbana,-99.06962792925871,19.52664201157819,1 645 352
1503300011044,15,033,0001,1044,Estado de México,Ecatepec de Morelos,Urbana,-99.0788016326844,19.51971679829427,1 645 352
1503300011078,15,033,0001,1078,Estado de México,Ecatepec de Morelos,Urbana,-99.05570924349632,19.51072702422625,1 645 352
1503300013568,15,033,0001,3568,Estado de México,Ecatepec de Morelos,Urbana,-99.03776818826915,19.51567102176662,1 645 352
1503300011152,15,033,0001,1152,Estado de México,Ecatepec de Morelos,Urbana,-99.06109416772328,19.505736551499645,1 645 352
1503300011167,15,033,0001,1167,Estado de México,Ecatepec de Morelos,Urbana,-99.05332317275868,19.505145307710787,1 645 352
1503300011434,15,033,0001,1434,Estado de México,Ecatepec de Morelos,Urbana,-98.99790691030093,19.60501710442092,1 645 352
1503300011449,15,033,0001,1449,Estado de México,Ecatepec de Morelos,Urbana,-98.99008900235263,19.60904147942766,1 645 352
1503300011468,15,033,0001,1468,Estado de México,Ecatepec de Morelos,Urbana,-99.05814993669895,19.60754661462593,1 645 352
1503300011487,15,033,0001,1487,Estado de México,Ecatepec de Morelos,Urbana,-99.00881163380512,19.6029761246632,1 645 352
1503300011491,15,033,0001,1491,Estado de México,Ecatepec de Morelos,Urbana,-99.00457045039168,19.601828346555703,1 645 352
1503300011542,15,033,0001,1542,Estado de México,Ecatepec de Morelos,Urbana,-99.00913116501718,19.595170143158203,1 645 352
1503300011595,15,033,0001,1595,Estado de México,Ecatepec de Morelos,Urbana,-99.0023623525352,19.592566934502088,1 645 352
150330001174A,15,033,0001,174A,Estado de México,Ecatepec de Morelos,Urbana,-99.02899294676344,19.5210871019079,1 645 352
1503300012019,15,033,0001,2019,Estado de México,Ecatepec de Morelos,Urbana,-99.02343242523789,19.57333637969301,1 645 352
1503300012112,15,033,0001,2112,Estado de México,Ecatepec de Morelos,Urbana,-99.0278384723,19.597545139956345,1 645 352
1503300012220,15,033,0001,2220,Estado de México,Ecatepec de Morelos,Urbana,-99.0845397108666,19.557271175956576,1 645 352
1503300012273,15,033,0001,2273,Estado de México,Ecatepec de Morelos,Urbana,-99.0202306003922,19.55851805464589,1 645 352
1503300012288,15,033,0001,2288,Estado de México,Ecatepec de Morelos,Urbana,-99.02403624511916,19.55368579327486,1 645 352
1503300012983,15,033,0001,2983,Estado de México,Ecatepec de Morelos,Urbana,-99.0629197279889,19.60767969592018,1 645 352
1503300012377,15,033,0001,2377,Estado de México,Ecatepec de Morelos,Urbana,-99.03700516368164,19.53860892807128,1 645 352
1503300013661,15,033,0001,3661,Estado de México,Ecatepec de Morelos,Urbana,-99.02814006753933,19.55054263834078,1 645 352
1503300012521,15,033,0001,2521,Estado de México,Ecatepec de Morelos,Urbana,-99.00748850195616,19.62060522006824,1 645 352
150330001313A,15,033,0001,313A,Estado de México,Ecatepec de Morelos,Urbana,-99.0870953715136,19.548304059762263,1 645 352
1503300014763,15,033,0001,4763,Estado de México,Ecatepec de Morelos,Urbana,-99.04188534737968,19.56859554600488,1 645 352
1503300012964,15,033,0001,2964,Estado de México,Ecatepec de Morelos,Urbana,-99.06519038494775,19.612483312757327,1 645 352
1503300013021,15,033,0001,3021,Estado de México,Ecatepec de Morelos,Urbana,-99.01294773398094,19.59945123000346,1 645 352
1503300013036,15,033,0001,3036,Estado de México,Ecatepec de Morelos,Urbana,-99.01513730957328,19.596344107793637,1 645 352
1503300013055,15,033,0001,3055,Estado de México,Ecatepec de Morelos,Urbana,-98.99820007604468,19.59603194034449,1 645 352
1503300013089,15,033,0001,3089,Estado de México,Ecatepec de Morelos,Urbana,-99.0558717780026,19.566374760244543,1 645 352
1503300013093,15,033,0001,3093,Estado de México,Ecatepec de Morelos,Urbana,-99.05770598142188,19.56302832664579,1 645 352
1503300013178,15,033,0001,3178,Estado de México,Ecatepec de Morelos,Urbana,-99.0152843147015,19.530566081486903,1 645 352
150330001320A,15,033,0001,320A,Estado de México,Ecatepec de Morelos,Urbana,-99.02690765979644,19.50756574716934,1 645 352
1503300013233,15,033,0001,3233,Estado de México,Ecatepec de Morelos,Urbana,-99.03023518386894,19.562465368008183,1 645 352
1503300013318,15,033,0001,3318,Estado de México,Ecatepec de Morelos,Urbana,-98.98837993864336,19.640013130793765,1 645 352
1503300013337,15,033,0001,3337,Estado de México,Ecatepec de Morelos,Urbana,-98.99164164129073,19.64517520764012,1 645 352
1503300013360,15,033,0001,3360,Estado de México,Ecatepec de Morelos,Urbana,-99.0630817984208,19.568008982145333,1 645 352
1503300013375,15,033,0001,3375,Estado de México,Ecatepec de Morelos,Urbana,-99.05951466359708,19.568044951374144,1 645 352
1503300013515,15,033,0001,3515,Estado de México,Ecatepec de Morelos,Urbana,-99.03157027380776,19.553945743872607,1 645 352
1503300013623,15,033,0001,3623,Estado de México,Ecatepec de Morelos,Urbana,-99.05350196440978,19.57939368305752,1 645 352
1503300013642,15,033,0001,3642,Estado de México,Ecatepec de Morelos,Urbana,-99.07417532615835,19.55354397506985,1 645 352
1503300013657,15,033,0001,3657,Estado de México,Ecatepec de Morelos,Urbana,-99.07058499899502,19.5514201941946,1 645 352
1503300013676,15,033,0001,3676,Estado de México,Ecatepec de Morelos,Urbana,-99.02422914503884,19.54850322522556,1 645 352
1503300013680,15,033,0001,3680,Estado de México,Ecatepec de Morelos,Urbana,-99.03633203304142,19.59404778376206,1 645 352
1503300013905,15,033,0001,3905,Estado de México,Ecatepec de Morelos,Urbana,-98.9945327942332,19.61053853331665,1 645 352
1503300013962,15,033,0001,3962,Estado de México,Ecatepec de Morelos,Urbana,-98.99982483008604,19.600205585180777,1 645 352
1503300014068,15,033,0001,4068,Estado de México,Ecatepec de Morelos,Urbana,-99.0679610484958,19.57034636230768,1 645 352
1503300014392,15,033,0001,4392,Estado de México,Ecatepec de Morelos,Urbana,-99.09127082572188,19.565642910923856,1 645 352
1503300014513,15,033,0001,4513,Estado de México,Ecatepec de Morelos,Urbana,-99.05218137725788,19.625324326519827,1 645 352
150330001466A,15,033,0001,466A,Estado de México,Ecatepec de Morelos,Urbana,-99.01995702048283,19.606518665180108,1 645 352
150330001459A,15,033,0001,459A,Estado de México,Ecatepec de Morelos,Urbana,-99.07665877226732,19.61613624937773,1 645 352
1503300014960,15,033,0001,4960,Estado de México,Ecatepec de Morelos,Urbana,-99.09169277282732,19.57206791122318,1 645 352
1503300014655,15,033,0001,4655,Estado de México,Ecatepec de Morelos,Urbana,-99.02449015982046,19.60318133175389,1 645 352
1503300014725,15,033,0001,4725,Estado de México,Ecatepec de Morelos,Urbana,-99.00733528531994,19.609992629847987,1 645 352
150330001039A,15,033,0001,039A,Estado de México,Ecatepec de Morelos,Urbana,-99.03368649037677,19.54986879194057,1 645 352
1503300012822,15,033,0001,2822,Estado de México,Ecatepec de Morelos,Urbana,-99.03494225825334,19.53309785141689,1 645 352
1503300011415,15,033,0001,1415,Estado de México,Ecatepec de Morelos,Urbana,-99.0618435029786,19.611420437373148,1 645 352
1503300010101,15,033,0001,0101,Estado de México,Ecatepec de Morelos,Urbana,-99.03260007609332,19.60023684421369,1 645 352
1503300010050,15,033,0001,0050,Estado de México,Ecatepec de Morelos,Urbana,-99.02472816592694,19.607643362980955,1 645 352
1503300010243,15,033,0001,0243,Estado de México,Ecatepec de Morelos,Urbana,-99.04897482891808,19.577600393219974,1 645 352
1503300010258,15,033,0001,0258,Estado de México,Ecatepec de Morelos,Urbana,-99.04476399863276,19.575985436029278,1 645 352
1503300010332,15,033,0001,0332,Estado de México,Ecatepec de Morelos,Urbana,-99.04921104556934,19.56322028617756,1 645 352
1503300010510,15,033,0001,0510,Estado de México,Ecatepec de Morelos,Urbana,-99.03451705002291,19.543754676441743,1 645 352
1503300010525,15,033,0001,0525,Estado de México,Ecatepec de Morelos,Urbana,-99.03001226290388,19.541678437499375,1 645 352
150330001085A,15,033,0001,085A,Estado de México,Ecatepec de Morelos,Urbana,-99.05471984115708,19.521483271098187,1 645 352
1503300010864,15,033,0001,0864,Estado de México,Ecatepec de Morelos,Urbana,-99.04976544341868,19.520658261987723,1 645 352
1503300010879,15,033,0001,0879,Estado de México,Ecatepec de Morelos,Urbana,-99.04621950987428,19.519162784099876,1 645 352
1503300010883,15,033,0001,0883,Estado de México,Ecatepec de Morelos,Urbana,-99.04192598864552,19.52057408664946,1 645 352
1503300010898,15,033,0001,0898,Estado de México,Ecatepec de Morelos,Urbana,-99.07222752020586,19.524611736920352,1 645 352
1503300011631,15,033,0001,1631,Estado de México,Ecatepec de Morelos,Urbana,-99.05807171266608,19.572725555009047,1 645 352
1503300012042,15,033,0001,2042,Estado de México,Ecatepec de Morelos,Urbana,-99.03413731316542,19.56053208262111,1 645 352
1503300012057,15,033,0001,2057,Estado de México,Ecatepec de Morelos,Urbana,-99.02843072528194,19.558221688978445,1 645 352
1503300012150,15,033,0001,2150,Estado de México,Ecatepec de Morelos,Urbana,-98.99695031922434,19.64086997915802,1 645 352
1503300012358,15,033,0001,2358,Estado de México,Ecatepec de Morelos,Urbana,-99.03302574425102,19.537922003553515,1 645 352
1503300012447,15,033,0001,2447,Estado de México,Ecatepec de Morelos,Urbana,-98.9952843764394,19.62466448611098,1 645 352
1503300012593,15,033,0001,2593,Estado de México,Ecatepec de Morelos,Urbana,-99.04701209722472,19.608690476543163,1 645 352
1503300012894,15,033,0001,2894,Estado de México,Ecatepec de Morelos,Urbana,-99.0757113522736,19.51063408203589,1 645 352
1503300012818,15,033,0001,2818,Estado de México,Ecatepec de Morelos,Urbana,-99.03847866705358,19.53392525454317,1 645 352
150330001288A,15,033,0001,288A,Estado de México,Ecatepec de Morelos,Urbana,-99.0708477266615,19.51619135034448,1 645 352
1503300013341,15,033,0001,3341,Estado de México,Ecatepec de Morelos,Urbana,-99.0649298568816,19.578200800475557,1 645 352
1503300013356,15,033,0001,3356,Estado de México,Ecatepec de Morelos,Urbana,-99.06387729356952,19.573061088607663,1 645 352
1503300013445,15,033,0001,3445,Estado de México,Ecatepec de Morelos,Urbana,-99.00209090995676,19.640302744504083,1 645 352
1503300013549,15,033,0001,3549,Estado de México,Ecatepec de Morelos,Urbana,-99.04119492542416,19.514096359788123,1 645 352
1503300013553,15,033,0001,3553,Estado de México,Ecatepec de Morelos,Urbana,-99.03690585905422,19.51760578953551,1 645 352
1503300011877,15,033,0001,1877,Estado de México,Ecatepec de Morelos,Urbana,-99.0291278127398,19.49975528313127,1 645 352
1503300013110,15,033,0001,3110,Estado de México,Ecatepec de Morelos,Urbana,-99.08705847356286,19.552817054092447,1 645 352
1503300011294,15,033,0001,1294,Estado de México,Ecatepec de Morelos,Urbana,-99.05408997038224,19.498729837859724,1 645 352
1503300010559,15,033,0001,0559,Estado de México,Ecatepec de Morelos,Urbana,-99.04231562605058,19.542620023002574,1 645 352
1503300010563,15,033,0001,0563,Estado de México,Ecatepec de Morelos,Urbana,-99.02344039635884,19.53871845368204,1 645 352
1503300011345,15,033,0001,1345,Estado de México,Ecatepec de Morelos,Urbana,-99.04454446365658,19.548206840897617,1 645 352
1503300011311,15,033,0001,1311,Estado de México,Ecatepec de Morelos,Urbana,-99.04234289730024,19.493279848242864,1 645 352
1503300011222,15,033,0001,1222,Estado de México,Ecatepec de Morelos,Urbana,-99.08327675874877,19.50809842569089,1 645 352
1503300010934,15,033,0001,0934,Estado de México,Ecatepec de Morelos,Urbana,-99.03549006630978,19.510892687588598,1 645 352
1503300011792,15,033,0001,1792,Estado de México,Ecatepec de Morelos,Urbana,-99.02443389672548,19.513100651399466,1 645 352
1503300011006,15,033,0001,1006,Estado de México,Ecatepec de Morelos,Urbana,-99.05890888271207,19.51653409897092,1 645 352
1503300011805,15,033,0001,1805,Estado de México,Ecatepec de Morelos,Urbana,-99.01759841772406,19.510312906207485,1 645 352
1503300011241,15,033,0001,1241,Estado de México,Ecatepec de Morelos,Urbana,-99.07806209391352,19.50696297058418,1 645 352
1503300013125,15,033,0001,3125,Estado de México,Ecatepec de Morelos,Urbana,-99.09007312735407,19.54919155433796,1 645 352
1503300011256,15,033,0001,1256,Estado de México,Ecatepec de Morelos,Urbana,-99.0746827821408,19.50484800364076,1 645 352
150330001128A,15,033,0001,128A,Estado de México,Ecatepec de Morelos,Urbana,-99.05856411470472,19.499225787348788,1 645 352
1503300011275,15,033,0001,1275,Estado de México,Ecatepec de Morelos,Urbana,-99.0623145223923,19.500792861460635,1 645 352
1503300014142,15,033,0001,4142,Estado de México,Ecatepec de Morelos,Urbana,-99.0363384531793,19.61145419314449,1 645 352
1503300013943,15,033,0001,3943,Estado de México,Ecatepec de Morelos,Urbana,-98.98469116937127,19.6120139249704,1 645 352
1503300010629,15,033,0001,0629,Estado de México,Ecatepec de Morelos,Urbana,-99.02466060262326,19.534165132346203,1 645 352
150330001142A,15,033,0001,142A,Estado de México,Ecatepec de Morelos,Urbana,-99.05385363148557,19.61112964734172,1 645 352
1503300013144,15,033,0001,3144,Estado de México,Ecatepec de Morelos,Urbana,-99.07850188308628,19.548035072362637,1 645 352
1503300010154,15,033,0001,0154,Estado de México,Ecatepec de Morelos,Urbana,-99.04368981435354,19.594207797094136,1 645 352
1503300010192,15,033,0001,0192,Estado de México,Ecatepec de Morelos,Urbana,-99.04520515794653,19.58350237139296,1 645 352
1503300010188,15,033,0001,0188,Estado de México,Ecatepec de Morelos,Urbana,-99.0329270458274,19.587679784518023,1 645 352
1503300010440,15,033,0001,0440,Estado de México,Ecatepec de Morelos,Urbana,-99.02045979428672,19.54101292130085,1 645 352
150330001046A,15,033,0001,046A,Estado de México,Ecatepec de Morelos,Urbana,-99.05179569020412,19.55592768541352,1 645 352
1503300010455,15,033,0001,0455,Estado de México,Ecatepec de Morelos,Urbana,-99.01646294393127,19.54140443383108,1 645 352
1503300010667,15,033,0001,0667,Estado de México,Ecatepec de Morelos,Urbana,-99.05887317291972,19.535518531299825,1 645 352
1503300010686,15,033,0001,0686,Estado de México,Ecatepec de Morelos,Urbana,-99.04178715123554,19.535837851268905,1 645 352
150330001078A,15,033,0001,078A,Estado de México,Ecatepec de Morelos,Urbana,-99.07313949289396,19.533506358594856,1 645 352
1503300010741,15,033,0001,0741,Estado de México,Ecatepec de Morelos,Urbana,-99.04803413151384,19.529297605154856,1 645 352
150330001135A,15,033,0001,135A,Estado de México,Ecatepec de Morelos,Urbana,-99.0017304258812,19.628187910098884,1 645 352
1503300011383,15,033,0001,1383,Estado de México,Ecatepec de Morelos,Urbana,-99.07307863307295,19.614740762924647,1 645 352
1503300011398,15,033,0001,1398,Estado de México,Ecatepec de Morelos,Urbana,-99.06877000851036,19.61443574850736,1 645 352
1503300011472,15,033,0001,1472,Estado de México,Ecatepec de Morelos,Urbana,-99.04070337581024,19.605504320948896,1 645 352
1503300011608,15,033,0001,1608,Estado de México,Ecatepec de Morelos,Urbana,-98.99533609831876,19.5926151622424,1 645 352
1503300011580,15,033,0001,1580,Estado de México,Ecatepec de Morelos,Urbana,-99.04670637020467,19.590989551663164,1 645 352
1503300011735,15,033,0001,1735,Estado de México,Ecatepec de Morelos,Urbana,-99.01719596564492,19.51991534691688,1 645 352
1503300011951,15,033,0001,1951,Estado de México,Ecatepec de Morelos,Urbana,-99.01833706907972,19.48937073446922,1 645 352
1503300011966,15,033,0001,1966,Estado de México,Ecatepec de Morelos,Urbana,-99.03746691705388,19.49072829335483,1 645 352
1503300011970,15,033,0001,1970,Estado de México,Ecatepec de Morelos,Urbana,-99.030393893386,19.48861311041884,1 645 352
1503300012235,15,033,0001,2235,Estado de México,Ecatepec de Morelos,Urbana,-99.08198333753496,19.553998314388576,1 645 352
150330001224A,15,033,0001,224A,Estado de México,Ecatepec de Morelos,Urbana,-99.08044804646408,19.549917299113357,1 645 352
1503300012292,15,033,0001,2292,Estado de México,Ecatepec de Morelos,Urbana,-99.06039129839,19.524457083940792,1 645 352
150330001231A,15,033,0001,231A,Estado de México,Ecatepec de Morelos,Urbana,-99.06462947190286,19.51843390559832,1 645 352
